2427144.21156492,2433872.29982153
2424602.93008635,2440244.62983835
2414468.68351042,2426866.28953734
2447053.41331874,2387018.40979633
2412502.00758169,2437704.73986936
2460357.26580596,2391830.57001419
2454433.15070534,2399959.62997868
2427815.39874635,2387536.00019579
2423335.73176083,2399981.25958312
2423624.7191123,2404074.06968466
2421161.87996181,2412941.74953271
2420135.36288961,2420745.68015172
2416148.27062854,2432928.55965931
2380992.00252936,2386875.13046678
2362588.61131089,2349176.30977665
2375151.74797692,2346062.23947162
2377565.75975514,2349685.48970494
2377787.78996394,2393564.82009456
2375026.70118761,2402648.57971637
2374771.93580445,2415646.14940001
2373426.03840228,2397296.36971903
2357785.81006763,2326050.33950692
2378562.06110399,2329395.16039404
2383070.60149621,2324635.12055712
2372990.82890834,2328605.56979688
2376421.67576495,2334957.75939053
2383034.41122341,2332527.39023988
2362831.45099971,2306495.56997675
2376504.47150764,2313999.30024294
2380636.46703759,2306813.62001229
2347796.1964773,2322067.42003657
2396940.41572592,2315173.69942511
2391467.49337973,2313285.95990221
2311482.76039315,2448590.1795543
2313804.40892203,2457594.95033202
2298562.62609199,2346139.20986568
2309121.38146261,2352098.14036351
2319147.957823,2356429.3596104
2328141.55615622,2387342.26047052
2347285.9601233,2417279.82973059
2383790.61060991,2443644.38031205
2357654.6858141,2438233.88943548
2302941.63442669,2386771.78984802
2329445.27925633,2422628.47980847
2327778.21999682,2431264.90048473
2326730.5619286,2441828.33056045
2349635.94401705,2453906.15982856
2293583.07992628,2350234.84978916
2279019.8607535,2346611.43022635
2281539.73017467,2350923.59981188
2277981.96187566,2373398.86978716
2294141.09312127,2374785.74965254
2221985.98233574,2384744.27952243
2238042.39588735,2351931.80998287
2232281.42690718,2355542.67029034
2233668.13227804,2363010.80045948
2235538.96615199,2370850.19942065
2237121.4679773,2380778.63977033
2246227.90410939,2369049.88990933
2257452.96159241,2349901.13963061
2257662.49386969,2359121.84976741
2259604.67939873,2362908.46028103
2261718.01127307,2374461.7205828
2216540.45299376,2359583.5996088
2208628.98230539,2366945.97043123
2196613.97994445,2370256.39034578
2217581.91388848,2359827.7802335
2217707.93632659,2371046.74023823
2219104.09030962,2478028.27030566
2221170.49966485,2469355.66044749
2263943.72062946,2473409.64957732
2173419.58016334,2390806.24960223
2188998.90691338,2422650.83041294
2231666.73125879,2431707.70978696
2212653.90965789,2431506.65051082
2229081.33409769,2414679.25001468
2260184.48414181,2439116.71024577
2271469.43912819,2451604.65955028
2181982.11194298,2437122.970391
2196377.50959699,2447139.39994887
2195913.41095711,2462937.230437
2182485.48163141,2429935.6198758
2170356.92796,2444542.72013709
2189410.04387152,2469972.41061163
2144345.26924784,2481367.22030387
2147911.25081048,2481183.30951293
2552894.70851797,2524837.760231
2504404.1484473,2592762.20040727
2566938.30155849,2515637.68043994
2521137.69568416,2591469.00022102
2531833.96989907,2571200.68972221
2512465.86020348,2457192.589512
2511106.68934022,2472717.88032788
2536977.91609903,2447474.93041785
2560978.95862198,2435925.65011508
2597452.76568471,2452055.0702501
2619467.98882871,2487554.34966421
2508829.9476402,2516684.83055383
2359307.69301678,2497854.08021979
2353039.04126313,2551508.02956603
2348759.19037064,2574457.87971569
2363483.25096552,2540383.82027412
2366379.36067128,2511370.8804736
2359858.74402142,2480398.640093
2675681.29755845,2594675.99000822
2671310.98286826,2577407.39948714
2692969.53964634,2528112.85964949
2668574.46370427,2591568.20997243
2672755.86008348,2580483.5097872
2684132.83054296,2567375.59950564
2670936.6331914,2588492.76958327
2663781.79031095,2569201.75946677
2678083.69887345,2545428.86970455
2683888.09653861,2554196.28045157
2682739.50326457,2564461.19959949
2679306.54997948,2550964.44946647
2470438.19041016,2561160.64982961
2458022.06187302,2535319.90989072
2463738.22083045,2547502.6602132
2460733.82414499,2541662.9801558
2463144.28007061,2544737.28993811
2455836.63773595,2503470.0797856
2458057.44255157,2498391.52969139
2452749.7843452,2458656.27992227
2450281.86194721,2460835.99979544
2444216.82585189,2480725.93968962
2616667.87579914,2575125.10025012
2633626.51288088,2563163.9903465
2623592.47684549,2561773.83028316
2619647.14690935,2569259.26953497
2613708.05934314,2581889.5099302
2627354.10628001,2539128.73051548
2613884.90440142,2585587.88946058
2623840.78640636,2516347.60034644
2659900.24292423,2585125.92986166
2657051.8073928,2539962.04012777
2660850.35229282,2544584.29037025
2650806.58958508,2537942.06023741
2684036.76646741,2510080.72038734
2685377.66031067,2515801.65012649
2668867.0500829,2507647.25966748
2645444.91077743,2566617.31973215
2684220.1835829,2518781.24955238
2642523.17290482,2497597.07966664
2244390.47200712,2524237.59997028
2228441.0235909,2563211.07966531
2254284.42015946,2531760.22007659
2233587.41601947,2547909.57954346
2229831.60385421,2533192.14052744
2236295.10137954,2520344.60967493
2309754.70348813,2552800.4800304
2263524.18010338,2492910.69005983
2339301.44863999,2478285.92018182
2335076.79365801,2469301.14991707
2336275.50705822,2478858.22948815
2318651.8205167,2498131.13054315
2266539.1915755,2490234.80978804
2280051.87914963,2483096.49979908
2281609.54375964,2472252.05053807
2552599.98817857,2596650.72017333
2577176.64300257,2575684.93959728
2578198.41344485,2572625.34973049
2535575.22320463,2598366.07029616
2589466.92848747,2532575.11946441
2603336.57067047,2511776.03051177
2590854.65867173,2517640.21951038
2584377.02746619,2528379.50047255
2603193.35850786,2504917.75013214
2404307.47058337,2563066.5598216
2373950.49217893,2675534.73978911
2392859.34122822,2666648.18009331
2402380.12910483,2596782.07969521
2383038.43063408,2501150.1802327
2386958.06079666,2503703.53954988
2406079.98023665,2580077.94958292
2394615.93337164,2467448.84032668
2373302.71393329,2490178.04980661
2393479.28710908,2462314.08978569
2415903.31082903,2464415.18017027
2715364.42925846,2497001.54974911
2717566.28788991,2514863.36950726
2710016.25433524,2555466.2499603
2699778.20023968,2558633.39002938
2716006.34047083,2573824.42955117
2703062.4308263,2572096.27042484
2718537.53690408,2551529.46982057
2741094.55071305,2515718.37945149
2712711.26686016,2540887.46956825
2756775.52175768,2545967.56940736
2760518.22299337,2588107.85957468
2728824.5742708,2598683.68949119
2758635.6631924,2607857.84021497
2753653.35445039,2556837.44951138
2730367.94019814,2591246.58044784
2753396.89400207,2547038.91997841
2520229.41251405,2474024.78023011
2568208.77699432,2473000.14006009
2504826.16956787,2488739.32030293
2517157.65414719,2590897.59990817
2606407.03225447,2484692.50976553
2603698.32022234,2467150.10957043
2538401.0605235,2499185.06048211
2591132.62672831,2454760.4302775
2624127.31227497,2477624.83962479
2684072.27254662,2576567.29976275
2669016.25038666,2595989.77975471
2673355.37898036,2581282.63990068
2683067.2869183,2570086.48006379
2684570.17975477,2566474.98035984
2678726.77183278,2543057.06962212
2684402.50180077,2549932.35979516
2692736.04598505,2529675.28005278
2682814.59018722,2556495.58989561
2710650.09331833,2409973.44979212
2694831.85734012,2440520.80959516
2706531.41568409,2430671.55968386
2689674.40706503,2442681.1203566
2722669.86928707,2410623.15025392
2701680.52911285,2440277.2704723
2711069.09691044,2396507.90014175
2669481.42222974,2469668.14958325
2723928.04132217,2427705.87003327
2703529.6617086,2461648.76010625
2713845.97047744,2452678.46033957
2701388.8004741,2426377.03049656
2663969.13870665,2473985.63967957
2679618.87078723,2480760.70985978
2711896.11329504,2462274.13040483
2700148.2622933,2486432.01006063
2349324.23168088,2556605.63978713
2367033.75742467,2515973.19039018
2350948.69873693,2578837.59987906
2366602.8613635,2511953.67018601
2366261.06806649,2517692.21955723
2345971.00070739,2566221.53982653
2363138.94376733,2491997.39008033
2357202.10409436,2478539.63985292
2364098.90067004,2498218.62038866
2358246.35835217,2475131.69026563
2363458.6012875,2508696.51982482
2362957.93068513,2496291.46012833
2804409.69688492,2503482.21007045
2780577.26648579,2443228.78019365
2790496.09841831,2463128.6103557
2804726.76303936,2450026.62945829
2799576.12677141,2481144.04996748
2797379.2329788,2497378.7497361
2808386.51006112,2486260.25991353
2826322.46250217,2475881.91957989
2812270.60986931,2413559.10945848
2818583.13847571,2409424.43007059
2678675.95806228,2378108.69042472
2643495.44030284,2429097.30991686
2630853.18048073,2450170.78028298
2646754.12259965,2396991.27946132
2652635.29379658,2386461.96947315
2626543.56896504,2406523.38026093
2622463.37027876,2418424.11984065
2680668.45907325,2392592.09951307
2700155.81148411,2395569.18948312
2686186.19434283,2417089.99981177
2687187.69176841,2429075.52986578
2654788.59699864,2417433.85054503
2642228.3356264,2391183.69034639
2650457.01638041,2406518.84972018
2644318.18667741,2360435.56975762
2573619.94138862,2402558.14026816
2630931.86944248,2368922.23985685
2617818.57889896,2350439.38023305
2612731.05059463,2343211.92014567
2629840.86011484,2383257.00014058
2593141.39408725,2381932.82042681
2610256.77419967,2398729.36004448
2217383.32421167,2357416.309686
2260375.52426385,2370699.82979184
2256588.77766313,2354920.29956538
2245119.92647378,2364497.18000157
2243403.38421175,2350657.13029619
2473631.11082513,2570493.65025751
2458220.25948292,2517018.24025235
2457875.21131519,2534023.1903881
2456265.41207486,2523957.79029361
2460667.2421184,2485970.59966797
2481388.28116179,2496533.08983788
2472393.29130156,2511022.2200171
2439945.56978085,2470610.75009069
2450006.69745168,2478296.47952205
2450936.72836127,2479726.75032743
2619900.65676088,2567053.02983299
2616824.86372717,2577083.73025014
2631250.24015244,2552409.13967287
2627300.65320063,2538185.17971691
2643385.38005619,2555282.02993729
2635657.55694958,2490688.38014926
2636998.70208625,2490259.48948592
2627255.0561124,2526480.84030175
2616049.49219029,2525762.35977475
2642906.56093428,2514287.9895709
2650247.78163836,2542305.43021822
2615537.31394337,2530648.57007218
2636914.69709318,2507692.85048998
2661946.77001222,2497218.01041422
2685252.4534354,2507497.13957185
2672716.96897251,2501403.50973536
2685347.87650198,2514356.16981437
2298684.27033656,2506508.3604232
2284956.05299102,2493811.87982184
2320748.41057704,2497070.32945363
2321946.84106194,2496586.18992974
2267826.09386783,2486359.54036113
2339766.29108568,2485061.42977118
2383508.74729198,2309845.22035865
2382482.0035927,2302855.2901684
2351839.8038056,2320193.88992837
2332594.03245859,2327572.67037214
2373685.59254632,2332242.77993112
2352230.26771679,2332137.46985676
2374461.62052667,2299735.53036406
2373410.0406473,2294563.89976447
2367487.49141678,2309949.77013789
2420852.55114289,2338948.4296628
2344010.65058942,2306489.98990388
2398976.13970498,2323537.06958893
2220342.73029043,2396389.17021503
2232623.45873355,2367573.15996175
2238181.02568415,2371112.32979311
2214739.04778405,2363112.00048234
2204634.38643342,2369357.92993842
2216842.12752327,2367344.39000684
2218030.46613457,2375265.90999838
2264104.21090554,2477474.44949337
2265583.56786481,2477515.62031233
2267062.94094693,2477556.53016701
2268542.32119887,2477597.17991756
2270021.70857469,2477637.56956273
2264155.81950382,2475625.75997515
2265634.86174943,2475666.9198151
2267113.91120883,2475707.81960885
2268592.95893135,2475748.46022127
2270072.0226807,2475788.83992036
2264207.42838958,2473777.06015892
2265686.13814045,2473818.20963667
2267164.87284778,2473859.09961711
2268643.59694592,2473899.73022681
2270122.32792285,2473940.10972149
2264259.0375672,2471928.3498876
2265737.43253537,2471969.49060457
2267215.82587395,2472010.37003487
2268694.24384387,2472051.00000323
2270172.65146613,2472091.35956706
2264310.64673143,2470079.64009637
2265788.7181062,2470120.76958796
2267266.78778982,2470161.64006806
2268744.8732612,2470202.25979063
2270222.95725534,2470242.60940987
2271501.10299848,2477677.70021051
2272980.50421629,2477717.57962436
2274459.9037841,2477757.18981828
2275939.31002769,2477796.54988826
2277418.73230884,2477835.64010034
2271551.09323614,2475828.96955267
2273030.16218911,2475868.83002141
2275963.81970902,2476872.16964755
2277467.42802389,2475986.87045163
2271601.08399222,2473980.21972261
2273079.82904681,2474020.08034187
2274558.58998966,2474059.68009605
2276037.3492645,2474099.00963464
2271651.06586054,2472131.47028985
2273129.4961854,2472171.32020695
2274607.93349413,2472210.91018497
2276086.36887018,2472250.23998748
2277564.82000893,2472289.31008521
2273918.22407304,2470342.36980737
2273179.16357929,2470322.5505688
2274657.26841316,2470362.12942463
2276135.38902196,2470401.44974432
2277613.51625799,2470440.52016264
2264362.25619629,2468230.91953583
2265840.00391424,2468272.04002046
2267317.74997198,2468312.90044106
2268795.51181359,2468353.51016077
2270273.28077288,2468393.86005842
2264413.86590425,2466382.19026728
2265891.29002539,2466423.2995264
2267368.72104473,2466464.16011506
2268846.15066527,2466504.74960422
2270323.58709607,2466545.09042361
2265942.56724293,2464574.55990443
2267419.68380111,2464615.39958682
2268896.78948633,2464655.99016562
2270373.91117857,2464696.32017072
2264517.08622185,2462684.69943095
2265993.86277446,2462725.79954992
2267470.6376703,2462766.63977507
2268947.42861529,2462807.21948592
2270424.21778115,2462847.54041279
2264568.69649964,2460835.9497504
2266045.14942109,2460877.03975303
2267521.60068577,2460917.86991854
2268998.06799569,2460958.43962635
2270474.54241553,2460998.7497387
2271751.04793732,2468433.94989302
2273228.8309943,2468473.78014438
2274706.62103133,2468513.35056996
2276184.40916517,2468552.65982415
2277662.21302445,2468591.71059603
2271801.03952176,2466585.16950062
2273278.49894127,2466624.989919
2274755.95620766,2466664.56031514
2277710.90955281,2466742.91006953
2271851.03107597,2464736.39022616
2273328.16688801,2464776.19970228
2274805.30940941,2464815.75944944
2276282.45023671,2464855.05037368
2277759.60660686,2464894.08958458
2276306.96045796,2463930.64976997
2271901.03179499,2462887.59995007
2273377.82594805,2462927.4102083
2274854.65395758,2462966.95043362
2276331.47090866,2463006.2405125
2277808.3036356,2463045.27006038
2271951.0236295,2461038.81023787
2273427.50330428,2461078.59980833
2274903.99854352,2461118.14000277
2276380.49185342,2461157.42036198
2277857.00093536,2461196.44024679
2380283.14182229,2300513.23981894
2376349.81185878,2308445.42038615
2375972.11682227,2309457.78044223
2375242.03987719,2308182.02036418
2376456.11678483,2307799.17981178
2370916.62975621,2301945.78054971
2372380.37264096,2302554.62950421
2372912.99615925,2302470.27980044
2373938.5587865,2303318.91960636
2376469.00993861,2306935.60955943
2377269.05983469,2305127.39962656
2376804.1819572,2305521.53997884
2375909.0861602,2305600.7195371
2371699.75566368,2301279.25008658
2368540.39668877,2304067.87943635
2368620.8419202,2305087.20986571
2369150.2570055,2305218.99015298
2370258.42380521,2305421.53050072
2371089.87581667,2306329.15982835
2370118.3276385,2305110.8404986
2371530.91710985,2305934.97011285
2375081.27625116,2307624.31024218
2375155.62326021,2307502.04008125
2372077.43958201,2306529.58035023
2373116.19642298,2306545.5596071
2375387.4542864,2306549.21040767
2374900.66370418,2305184.50026524
2374611.75306273,2305118.42952209
2375512.84167128,2304638.43035555
2375278.75905432,2304141.31972823
2374512.03062436,2303728.68049859
2372861.3706057,2304258.77961963
2372368.95683242,2303294.85991593
2378256.49887838,2303692.06040032
2376514.55807068,2303882.19949344
2376620.59422588,2301631.73974567
2374769.19036422,2299506.0998239
2375265.37117262,2300223.15987416
2374812.00290691,2298272.72030864
2375469.1910829,2296308.17039973
2376161.96073387,2296781.33994137
2375912.7420128,2295697.81019878
2374497.76049697,2295121.13049795
2375507.2532877,2295383.19958616
2373512.46393952,2294859.30036131
2372247.39826192,2297092.01044261
2372705.86398819,2297099.08021656
2378059.15703146,2302331.75978656
2378844.90286888,2301448.65949322
2379506.18070448,2300810.45975776
2379974.24125903,2300169.41045514
2377992.15350006,2300325.52031949
2377636.90760431,2299857.52010848
2376796.68337357,2299536.53970169
2376901.95087543,2298951.95032463
2377880.09744597,2298102.62954016
2376499.47705676,2298421.49036876
2380339.49989295,2301624.66030741
2374924.06141061,2302038.16952675
2373947.3106446,2301159.54052252
2373448.83392589,2300596.62021984
2373485.70305485,2299764.2201542
2371012.63022915,2300435.60039803
2371544.16696768,2300413.0197757
2372260.89159367,2299344.34030717
2372088.79249515,2297984.2397843
2372311.68879848,2297617.47007103
2373051.2481696,2296610.76985156
2372172.15173333,2297275.94990495
2373670.67809212,2298718.12022648
2372905.48592167,2298243.64024084
2373699.89372567,2296805.81022364
2230137.91283401,2648067.81001689
2230108.97952137,2648992.07975231
2229581.69088046,2649746.54040366
2229567.19708573,2650208.67983347
2228555.95088259,2650331.09998581
2238228.83327975,2651092.75004153
2241304.87096967,2653498.44029484
2243956.83047858,2653269.17959924
2244469.34105542,2652976.00047798
2244277.04622694,2650965.84038523
2245732.28986654,2652859.12973322
2248509.7410202,2652632.18989232
2246096.19613912,2653332.42033583
2246464.68026784,2653651.64026635
2248878.27102462,2652951.30032175
2242373.10801406,2655689.0895802
2242709.41353182,2657086.85052727
2234889.50250361,2657312.74995147
2239720.81934776,2660081.12030584
2240247.76990076,2659326.01957337
2242487.00992832,2660318.26975259
2242603.7721669,2660630.14037021
2242958.69033368,2661411.68996205
2243187.70995777,2662189.4699211
2242921.99914856,2662644.15038388
2241405.60998261,2662753.0594787
2242530.28184446,2663095.06036865
2241013.79765851,2663203.90946171
2240743.32739464,2663812.56953616
2241373.31629105,2663831.46034323
2229084.07299548,2665613.54054881
2231467.50137759,2661987.13042203
2230072.19036588,2662252.02995741
2230963.61941778,2661971.44965739
2232102.13672422,2661852.64942172
2231355.9080141,2661521.06016148
2231874.11604564,2661074.56942257
2233283.47141382,2660347.23030277
2235504.85378319,2657794.21998897
2229959.48926449,2653767.52050117
2231512.8682272,2652428.23025173
2225633.12365877,2651163.79997743
2226431.99200446,2649801.39033978
2225541.63092067,2650081.49009356
2224540.17002479,2649895.34996612
2224680.72310851,2649437.24018918
2224972.20409958,2648983.95050298
2223790.32689184,2649717.16967443
2223819.94385069,2648792.9096775
2223326.70996553,2648468.6999324
2221807.48390824,2648728.21042226
2228091.60576684,2649082.88947226
2215131.12557971,2648818.5993785
2218688.16923336,2647855.98020107
2217903.32903097,2648755.54942964
2213182.95899279,2650604.4896155
2212271.47825067,2651499.3704316
2211747.60685592,2652098.71002085
2210258.38704549,2651431.96984113
2210368.68707601,2651898.31019996
2210941.02911864,2653613.80971827
2212047.98077881,2654421.86994189
2212168.70401473,2654580.1098559
2211398.05856303,2655016.98976739
2211970.84997264,2656732.43967085
2211068.95860311,2657319.12960239
2211379.71695676,2659334.27002694
2213171.49861242,2662323.99967574
2212515.97941422,2663073.2594831
2210857.51174321,2663634.73953254
2211739.49148341,2663664.21983021
2210962.88848841,2664255.11996698
2211592.91892188,2664276.18009253
2210952.57846996,2664563.19961039
2214174.22374437,2662511.45979135
2215050.98761406,2662694.63999457
2215292.79671616,2663011.03961728
2216426.68000151,2663048.35014849
2216421.63082758,2663202.38955333
2218039.37828196,2663872.20034365
2215791.67878402,2663181.67944954
2218301.42859923,2663572.32970742
2220937.3839711,2663966.3197262
2222953.40062893,2664031.23054356
2225720.56301181,2664273.7596692
2226476.59235013,2664297.72997969
2226980.60982699,2664313.68034975
2211888.88205925,2651640.80996811
2256094.75285761,2746144.13061217
2256353.45156996,2745997.13955979
2255353.17336449,2745352.1998971
2255594.59120122,2745821.65971409
2256090.44141097,2746298.25001757
2256374.99442343,2745226.57984163
2253164.20423693,2741743.16027454
2253418.46799713,2741750.35972752
2253427.18907813,2741442.15002161
2253172.93434214,2741434.94971364
2253804.23157458,2741607.0397331
2254808.29190896,2742098.03956799
2256881.23569147,2740768.05963426
2257016.96232424,2740463.38969228
2257529.72255219,2740323.43979603
2257275.49127143,2740316.36004483
2259101.97424798,2738670.57063045
2258843.53435092,2738817.64022998
2263128.48881157,2744950.01019946
2250176.66560862,2752763.00942072
2249293.38837252,2756902.21027316
2249487.10383051,2754594.13018527
2249526.9179205,2753207.10974493
2249948.58261172,2751831.03992841
2249834.54747955,2751365.0596469
2250734.293584,2751082.33016913
2254384.7319092,2748101.16954185
2254643.51720954,2747954.22001297
2254221.51783576,2744857.67000692
2254094.33609721,2744854.0800198
2254085.64173693,2745162.29964636
2254212.82797218,2745165.8897603
2253844.33348124,2744692.78965195
2253704.09218977,2745151.52952586
2252318.19272849,2744649.57039474
2252195.38589373,2744491.839353
2252063.84434559,2744642.3399468
2254725.90968912,2745026.11038043
2254980.26936191,2745033.259827
2258041.23798475,2744810.28989401
2258032.69200032,2745118.52011657
2204913.53951596,2554720.37008074
2213487.23748397,2551620.51991822
2213663.35435367,2550084.52014795
2213803.20259953,2549626.63989565
2213523.48366127,2550542.40001629
2213336.9796962,2552386.42993401
2213679.06772873,2553323.07990112
2216933.59210798,2552814.98962215
2217197.68035051,2552361.18948773
2218938.89707246,2552418.77009035
2219431.3258811,2552589.17933352
2221933.92790795,2552208.6095437
2222357.21421191,2550680.54057397
2222745.28397062,2550230.61032253
2222908.86683275,2552857.09996297
2206988.75355474,2552324.80041716
2207123.70947577,2552021.04006369
2206708.21915738,2553240.32965377
2206070.36948802,2553680.94944429
2206941.11123727,2553710.92000364
2206671.14159119,2554318.41985915
2205318.70040546,2553809.1999094
2199548.81246855,2547902.40021474
2199656.82668508,2548368.81028711
2213321.58056523,2556549.10023422
2220289.95769966,2556780.47024436
2216654.13076103,2553730.85022788
2216664.35852482,2553422.80954197
2224023.3006437,2553047.44042481
2229127.92164576,2553056.96015364
2228452.05932809,2554731.48049833
2229610.80250881,2553534.83965126
2229188.71703518,2555063.26946592
2229830.30290752,2554466.88981335
2229218.0742442,2554139.10992081
2228699.03343955,2550884.76052521
2228713.74133154,2550422.67981937
2228077.28337487,2550864.94992517
2228092.01602069,2550402.87000782
2228543.57407924,2547950.33046424
2228577.92405721,2546872.13987247
2228599.1968893,2550110.66966412
2228609.00684649,2549802.60968343
2228175.56099342,2547784.40981162
2228661.33638538,2544253.67987985
2227966.28576203,2546544.2594329
