Hillshading270_40,HA_All_rivers_normalised,Thorium_mosaic_GWR2,Max_temp_smooth
0.278275012969971,0.823083221912384,7.75871467590332,29.0458221435547
0.848668038845062,0.764291703701019,12.0546894073486,34.0643348693848
0.928651392459869,0.714742124080658,12.9040079116821,28.3424034118652
0.824085175991058,0.831079304218292,13.7509908676147,29.4812755584717
1.13832223415375,0.880800724029541,17.6375617980957,29.5860500335693
1.27820837497711,0.870363175868988,13.0812311172485,28.5674133300781
0.798379182815552,0.777065336704254,13.8534383773804,28.3646507263184
1.57079637050629,0.846038341522217,10.4251298904419,29.0736274719238
0.893750429153442,0.873655319213867,17.2429847717285,29.3434925079346
0.90957099199295,0.811818480491638,11.3332471847534,28.6512584686279
0.935062527656555,0.901516020298004,13.3662357330322,28.0737857818604
1.36341667175293,0.840279459953308,21.6781883239746,28.3525238037109
0.719980180263519,0.661893784999847,9.34107398986816,27.6948738098145
1.24173474311829,0.740813553333282,18.5563735961914,27.6656932830811
1.54575347900391,0.866782486438751,15.8362894058228,27.4629573822021
1.57079637050629,0.901352107524872,15.269380569458,27.2150611877441
0.505394756793976,0.828776299953461,11.9119853973389,27.5655059814453
1.57079637050629,0.861527800559998,17.132417678833,27.624080657959
1.57079637050629,0.865267992019653,16.4483909606934,27.9061431884766
1.28636658191681,0.917573034763336,10.3234615325928,26.3883991241455
1.57079637050629,0.865470886230469,14.5187339782715,28.1025218963623
0.851720333099365,0.906914293766022,9.47741413116455,27.0669078826904
1.22101032733917,0.902767479419708,14.3708429336548,27.3737697601318
0.645241856575012,0.718266069889069,8.23653602600098,29.4208908081055
0.624175012111664,0.812583804130554,10.5921459197998,27.7789707183838
0.816596269607544,0.838345587253571,6.94287776947021,28.3379020690918
0.798991441726685,0.69603443145752,12.1758785247803,27.7205104827881
1.38056993484497,0.881941080093384,15.279088973999,27.7117595672607
0.842881381511688,0.605788826942444,17.1265125274658,28.0536460876465
0.896059989929199,0.520328938961029,14.0720529556274,29.4761619567871
1.35651755332947,0.826043546199799,11.7395534515381,27.688850402832
0.859418630599976,0.567945539951324,17.0636253356934,29.4766902923584
0.974930584430695,0.653329432010651,16.9020462036133,29.3540744781494
0.916050553321838,0.741847157478333,9.41808319091797,29.1069641113281
0.847539305686951,0.541409969329834,17.8449783325195,29.5348834991455
1.50070250034332,0.778275787830353,9.47300243377686,29.526050567627
0.770294308662415,0.7055743932724,11.51389503479,29.15598487854
0.411392420530319,0.790501952171326,14.1488256454468,29.0361042022705
1.54743695259094,0.801228523254395,14.0912046432495,27.9546184539795
1.21819424629211,0.800807237625122,10.0803928375244,28.4771823883057
0.84560489654541,0.651544690132141,11.1800603866577,29.4520740509033
0.821552455425262,0.635750710964203,7.48440361022949,29.5136795043945
1.42946553230286,0.727810621261597,8.53874206542969,29.4672508239746
0.793457210063934,0.766739070415497,11.8965911865234,29.6156730651855
1.36319434642792,0.755643546581268,22.8977642059326,29.467679977417
0.884153246879578,0.773188948631287,14.1350193023682,29.3702945709229
1.00503623485565,0.715973377227783,11.0696620941162,29.3472862243652
0.865656197071075,0.758420407772064,12.8597564697266,29.3980255126953
1.42509245872498,0.735639631748199,7.86481618881226,28.866382598877
1.00466656684875,0.83266282081604,7.72557783126831,28.9627380371094
1.57079637050629,0.845291137695313,8.42650318145752,28.8903350830078
1.06612753868103,0.848386406898499,8.93825531005859,28.9289588928223
1.19483387470245,0.854851484298706,6.72839260101318,28.8401432037354
0.771028637886047,0.8753262758255,10.6993770599365,28.999927520752
0.592137634754181,0.880999624729156,12.1235065460205,28.7154312133789
0.792648017406464,0.855905771255493,10.9728717803955,28.979923248291
0.873109400272369,0.552707731723785,10.9450550079346,28.8126544952393
1.51952147483826,0.849167048931122,5.88134145736694,27.0264759063721
1.49111723899841,0.631419777870178,7.21865701675415,28.9722423553467
0.885932087898254,0.680049479007721,7.73361253738403,29.8303451538086
0.802052795886993,0.761932015419006,7.11910724639893,28.970064163208
0.973851203918457,0.747176349163055,5.58812808990479,28.9274578094482
0.345073789358139,0.749986052513123,7.66237449645996,29.2201404571533
0.922225773334503,0.810295224189758,6.871657371521,26.5865783691406
0.918660461902618,0.658811807632446,13.3132553100586,32.8822708129883
1.01814353466034,0.795600831508636,15.2485942840576,28.6790657043457
1.57079637050629,0.824065983295441,21.266716003418,29.1434841156006
0.91213470697403,0.756640315055847,17.0527439117432,29.4283638000488
